Date,Open,High,Low,Close,% Change OMX
04/03/2013,1194.859985,1221,1190.369995,1215.140015,1.33
11/03/2013,1215.01001,1222.800049,1202.98999,1217.349976,0.18
18/03/2013,1195.930054,1211.849976,1179.75,1196.430054,-1.72
25/03/2013,1204.069946,1206.780029,1185.060059,1201.189941,0.40
01/04/2013,1201.189941,1211.25,1162.069946,1168.790039,-2.70
08/04/2013,1173.709961,1197.369995,1162.089966,1185.329956,1.42
15/04/2013,1184.569946,1186.939941,1140.689941,1147.310059,-3.21
22/04/2013,1153.829956,1198.329956,1142.810059,1194.660034,4.13
29/04/2013,1194.589966,1208.609985,1186.790039,1203.339966,0.73
06/05/2013,1202.219971,1232.849976,1200,1227.310059,1.99
13/05/2013,1227.630005,1244.670044,1218.349976,1244.25,1.38
20/05/2013,1245.949951,1257.560059,1214.819946,1217.060059,-2.19
27/05/2013,1221.930054,1245.800049,1209.560059,1214.77002,-0.19
03/06/2013,1207.630005,1222.660034,1175.530029,1192.97998,-1.79
10/06/2013,1191.689941,1197.170044,1155.939941,1177.589966,-1.29
17/06/2013,1180.359985,1198.119995,1137.119995,1138.599976,-3.31
24/06/2013,1122.459961,1166.359985,1108.959961,1151,1.09
01/07/2013,1158.310059,1186.329956,1141.900024,1167.52002,1.44
08/07/2013,1173.52002,1216.920044,1173.52002,1210.72998,3.70
15/07/2013,1216.930054,1222.599976,1205.709961,1221.209961,0.87
22/07/2013,1221.390015,1237.26001,1210.23999,1227.859985,0.54
29/07/2013,1227.800049,1252.819946,1224.890015,1250.540039,1.85
05/08/2013,1250.630005,1258.069946,1236.089966,1253.790039,0.26
12/08/2013,1255.599976,1265.880005,1238.410034,1255.02002,0.10
19/08/2013,1255.319946,1257.449951,1226.050049,1243.819946,-0.89
26/08/2013,1245.599976,1246.949951,1206.119995,1214.349976,-2.37
02/09/2013,1222.109985,1250.130005,1220.97998,1249.050049,2.86
09/09/2013,1249.439941,1274.160034,1242.48999,1265.969971,1.35
16/09/2013,1279.98999,1291.880005,1271.380005,1285.780029,1.56
23/09/2013,1284.660034,1286.689941,1263.030029,1269.47998,-1.27
30/09/2013,1258.209961,1269.25,1250.829956,1251.390015,-1.42
07/10/2013,1249.349976,1268.01001,1234.040039,1266.390015,1.20
14/10/2013,1261.189941,1283.900024,1253.77002,1283.900024,1.38
21/10/2013,1284.800049,1300.920044,1284.23999,1290.630005,0.52
28/10/2013,1293.900024,1295.599976,1274.949951,1278.420044,-0.95
04/11/2013,1283.079956,1296.47998,1271.579956,1281.859985,0.27
11/11/2013,1283.959961,1296.76001,1269.75,1295.930054,1.10
18/11/2013,1293.98999,1305.430054,1281.77002,1297.869995,0.15
25/11/2013,1301.349976,1316.300049,1301.219971,1307.709961,0.76
02/12/2013,1307.75,1309.089966,1263.300049,1274.630005,-2.53
09/12/2013,1278.430054,1284.780029,1252.689941,1255.709961,-1.48
16/12/2013,1257.790039,1311.380005,1254.130005,1309.920044,4.32
23/12/2013,1311.52002,1335.589966,1311.52002,1334.420044,1.87
30/12/2013,1334.800049,1338.530029,1320.52002,1325.119995,-0.70
06/01/2014,1329.349976,1334.469971,1322.300049,1329.839966,0.36
13/01/2014,1335.01001,1351.829956,1313.920044,1350.099976,1.52
20/01/2014,1348.060059,1358.550049,1318.47998,1318.530029,-2.34
27/01/2014,1317.900024,1327.25,1292.040039,1304.449951,-1.07
03/02/2014,1302.800049,1315.410034,1275.77002,1313.199951,0.67
10/02/2014,1317.310059,1341.140015,1313.420044,1335.890015,1.73
17/02/2014,1338.810059,1350.170044,1324.630005,1349.119995,0.99
24/02/2014,1356.119995,1373.680054,1351.329956,1369.130005,1.48
03/03/2014,1344.5,1376.449951,1334.089966,1358.359985,-0.79
10/03/2014,1356.25,1367.189941,1317.920044,1326.819946,-2.32
17/03/2014,1328.48999,1362.939941,1327.23999,1351.430054,1.85
24/03/2014,1352.060059,1359.280029,1335.5,1346.47998,-0.37
31/03/2014,1350.869995,1382.130005,1349.819946,1369.689941,1.72
07/04/2014,1360.75,1373.319946,1330.709961,1344.119995,-1.87
14/04/2014,1334.5,1351.72998,1328.819946,1341.560059,-0.19
21/04/2014,1355.670044,1369.449951,1351.060059,1360.349976,1.40
28/04/2014,1366.359985,1371.709961,1353.47998,1360.189941,-0.01
05/05/2014,1357.599976,1364.599976,1341.829956,1354.339966,-0.43
12/05/2014,1357.47998,1386.5,1357.47998,1382.140015,2.05
19/05/2014,1378.459961,1392.300049,1372.339966,1392.280029,0.73
26/05/2014,1396.069946,1404.630005,1389.030029,1402.079956,0.70
02/06/2014,1406.26001,1406.26001,1391.199951,1391.199951,-0.78
09/06/2014,1405,1410.089966,1383.290039,1390.150024,-0.08
16/06/2014,1387.930054,1392.160034,1378.420044,1386.040039,-0.30
23/06/2014,1388.640015,1400.560059,1369.650024,1379.02002,-0.51
30/06/2014,1380.209961,1409.439941,1372.880005,1399.939941,1.52
07/07/2014,1399.390015,1404.680054,1355.550049,1362.349976,-2.69
14/07/2014,1369,1393.119995,1367.959961,1387.369995,1.84
21/07/2014,1388.280029,1408.569946,1378.640015,1404.119995,1.21
28/07/2014,1405.660034,1408.199951,1360.530029,1361.439941,-3.04
04/08/2014,1369.170044,1371.540039,1320.98999,1331.560059,-2.19
11/08/2014,1341.449951,1368.51001,1339.829956,1352.97998,1.61
18/08/2014,1365.069946,1388.069946,1362.319946,1382.719971,2.20
25/08/2014,1391.560059,1398.47998,1380.589966,1388.890015,0.45
01/09/2014,1390.630005,1402.339966,1382.469971,1388.390015,-0.04
08/09/2014,1389.949951,1394.050049,1376.180054,1388.589966,0.01
15/09/2014,1382.119995,1424.219971,1380.219971,1421.47998,2.37
22/09/2014,1416.25,1423.599976,1387.310059,1396.199951,-1.78
29/09/2014,1397.099976,1403.219971,1353.930054,1369.52002,-1.91
06/10/2014,1374.869995,1380.72998,1297.459961,1302.339966,-4.91
13/10/2014,1292.47998,1310.459961,1246.560059,1310.459961,0.62
20/10/2014,1310.459961,1367.339966,1293.23999,1358.569946,3.67
27/10/2014,1373.920044,1414.079956,1348.790039,1412.839966,3.99
03/11/2014,1413.689941,1422.609985,1396.22998,1410.880005,-0.14
10/11/2014,1410.22998,1426.140015,1406.709961,1415.599976,0.33
17/11/2014,1409.469971,1447.530029,1408.349976,1447.530029,2.26
24/11/2014,1445.75,1474.890015,1445.150024,1461.339966,0.95
01/12/2014,1454.209961,1474.699951,1447.180054,1474.699951,0.91
08/12/2014,1470.310059,1472.660034,1425.859985,1425.859985,-3.31
15/12/2014,1428.369995,1456.51001,1386.609985,1452.359985,1.86
22/12/2014,1453.660034,1472,1453.660034,1470.48999,1.25
29/12/2014,1473.01001,1479.369995,1460.670044,1463.780029,-0.46
05/01/2015,1460.890015,1467.689941,1421.339966,1444.459961,-1.32
12/01/2015,1455.540039,1470.469971,1421.839966,1468.900024,1.69
19/01/2015,1473.849976,1540.910034,1466.780029,1536.390015,4.59
26/01/2015,1530.400024,1582.099976,1525.439941,1573.619995,2.42
02/02/2015,1576.170044,1601.119995,1567.630005,1599.550049,1.65
09/02/2015,1591.150024,1643.849976,1582.560059,1642.040039,2.66
16/02/2015,1640.040039,1665.069946,1625.189941,1664.329956,1.36
23/02/2015,1672.829956,1695.369995,1666.930054,1691.030029,1.60
02/03/2015,1691.439941,1701.069946,1643.619995,1662.550049,-1.68
09/03/2015,1658.910034,1669.73999,1634.800049,1665.130005,0.16
16/03/2015,1671.329956,1719.439941,1666.73999,1710.869995,2.75
23/03/2015,1708.099976,1708.569946,1654.040039,1662.560059,-2.82
30/03/2015,1670.709961,1689.219971,1654.98999,1675.52002,0.78
06/04/2015,1691.310059,1701.579956,1686.26001,1699.959961,1.46
13/04/2015,1700.869995,1714.619995,1655.719971,1655.719971,-2.60
20/04/2015,1658.880005,1716.890015,1658.880005,1698.51001,2.58
27/04/2015,1705.579956,1720.02002,1615.449951,1628.040039,-4.15
04/05/2015,1644.300049,1644.300049,1558.160034,1616.449951,-0.71
11/05/2015,1614.73999,1637.109985,1589.660034,1616.47998,0.00
18/05/2015,1621.329956,1653.709961,1611.589966,1648.459961,1.98
25/05/2015,1650.109985,1669.130005,1636.160034,1644.98999,-0.21
01/06/2015,1648.469971,1657.589966,1601.160034,1606.459961,-2.34
08/06/2015,1602.839966,1618.660034,1569.459961,1597.329956,-0.57
15/06/2015,1584.359985,1586.380005,1538.469971,1562.430054,-2.18
22/06/2015,1591.52002,1628.23999,1581.630005,1608.26001,2.93
29/06/2015,1550.300049,1585.780029,1537.930054,1553.599976,-3.40
06/07/2015,1530.98999,1590.540039,1507.01001,1590.540039,2.38
13/07/2015,1601.140015,1648.810059,1600.400024,1635.469971,2.82
20/07/2015,1641.47998,1658.930054,1611.189941,1612.800049,-1.39
27/07/2015,1607.160034,1615.640015,1578.390015,1615.640015,0.18
03/08/2015,1615.439941,1630.01001,1606.540039,1612.280029,-0.21
10/08/2015,1621.349976,1638.119995,1573.119995,1586.829956,-1.58
17/08/2015,1598.689941,1603.680054,1495.359985,1495.359985,-5.76
24/08/2015,1451.780029,1509.709961,1405.01001,1509.709961,0.96
31/08/2015,1502.829956,1506.530029,1459.48999,1461.459961,-3.20
07/09/2015,1473.449951,1524.22998,1466.199951,1488.410034,1.84
14/09/2015,1489.02002,1491.819946,1446.97998,1453.109985,-2.37
21/09/2015,1449.170044,1467.569946,1378.939941,1418.469971,-2.38
28/09/2015,1414.920044,1435.969971,1369.290039,1412.859985,-0.40
05/10/2015,1434.949951,1490.199951,1429.650024,1483.73999,5.02
12/10/2015,1488.079956,1504.599976,1441.290039,1452.359985,-2.11
19/10/2015,1452.619995,1514.849976,1434.719971,1506.589966,3.73
26/10/2015,1506.48999,1515.22998,1482.030029,1499.22998,-0.49
02/11/2015,1487.469971,1536.579956,1480.290039,1526.48999,1.82
09/11/2015,1530.359985,1537.25,1469,1476.209961,-3.29
16/11/2015,1476.209961,1530.910034,1458.52002,1521.869995,3.09
23/11/2015,1521.869995,1527.619995,1486.73999,1522,0.01
30/11/2015,1521.900024,1546.530029,1475.790039,1485.319946,-2.41
07/12/2015,1490.26001,1504.609985,1399.900024,1401.140015,-5.67
14/12/2015,1401.810059,1461.48999,1388.780029,1422.630005,1.53
21/12/2015,1422.630005,1446.689941,1410.23999,1446.689941,1.69
28/12/2015,1447.689941,1455.420044,1432.550049,1446.819946,0.01
04/01/2016,1441.339966,1441.339966,1326.699951,1348.76001,-6.78
11/01/2016,1348.22998,1377.869995,1296.920044,1305.23999,-3.23
18/01/2016,1306.560059,1364.23999,1283.130005,1361.359985,4.30
25/01/2016,1362.349976,1377.469971,1328.280029,1356.319946,-0.37
01/02/2016,1357.130005,1365.900024,1295.5,1330.109985,-1.93
08/02/2016,1330.900024,1339.599976,1247.060059,1286.670044,-3.27
15/02/2016,1290.619995,1381.530029,1290.619995,1355.949951,5.38
22/02/2016,1357.319946,1385.800049,1324.459961,1370.800049,1.10
29/02/2016,1370.800049,1409.290039,1345.170044,1403.77002,2.41
07/03/2016,1403.400024,1423.77002,1385.060059,1418.390015,1.04
14/03/2016,1419.670044,1431.640015,1362.290039,1391.380005,-1.90
21/03/2016,1389.689941,1391.77002,1345.339966,1345.339966,-3.31
28/03/2016,1346.410034,1383.410034,1339.880005,1358.219971,0.96
04/04/2016,1358.219971,1370.430054,1323.550049,1364.939941,0.49
11/04/2016,1364.410034,1396.469971,1353.22998,1381.329956,1.20
18/04/2016,1380.26001,1422.790039,1364.660034,1396.369995,1.09
25/04/2016,1396.569946,1401.339966,1357.900024,1360.709961,-2.55
02/05/2016,1360.709961,1365.069946,1300.900024,1309.170044,-3.79
09/05/2016,1309.52002,1342.26001,1304.859985,1323.180054,1.07
16/05/2016,1323.25,1348.459961,1311.609985,1342.680054,1.47
23/05/2016,1342.579956,1379.199951,1327.560059,1376.5,2.52
30/05/2016,1376.540039,1383.380005,1338.939941,1345.439941,-2.26
06/06/2016,1346.98999,1369.030029,1313.359985,1315.060059,-2.26
13/06/2016,1312.790039,1312.790039,1270.160034,1298.380005,-1.27
20/06/2016,1301.390015,1366.97998,1301.390015,1360.72998,4.80
27/06/2016,1353.22998,1353.22998,1240.680054,1340.26001,-1.50
04/07/2016,1340.579956,1345.72998,1275.22998,1326.209961,-1.05
11/07/2016,1328.72998,1377.400024,1328.72998,1372.800049,3.51
18/07/2016,1372.530029,1390.459961,1360.119995,1377.469971,0.34
25/07/2016,1381.26001,1397.030029,1375.75,1386.660034,0.67
01/08/2016,1388.829956,1395.73999,1347.089966,1378.829956,-0.56
08/08/2016,1379.790039,1419.810059,1379.790039,1414.209961,2.57
15/08/2016,1413.949951,1424.699951,1386.699951,1393.609985,-1.46
22/08/2016,1393.310059,1419.23999,1387.98999,1411.650024,1.29
29/08/2016,1410.160034,1437.23999,1400.469971,1437.23999,1.81
05/09/2016,1437.469971,1444.719971,1424.910034,1426.560059,-0.74
12/09/2016,1426.5,1427.119995,1400.199951,1405.310059,-1.49
19/09/2016,1407.02002,1448.050049,1407.02002,1437.52002,2.29
26/09/2016,1436.560059,1442.890015,1403.920044,1439.079956,0.11
03/10/2016,1439.829956,1461.51001,1437.670044,1451.650024,0.87
10/10/2016,1451.72998,1468.160034,1422.089966,1446,-0.39
17/10/2016,1445.579956,1472.060059,1436.660034,1464.849976,1.30
24/10/2016,1464.959961,1473.47998,1440.689941,1459.359985,-0.37
31/10/2016,1458.959961,1458.959961,1404.579956,1406.099976,-3.65
07/11/2016,1407.880005,1479.310059,1391.810059,1451.530029,3.23
14/11/2016,1454.300049,1478.75,1438.410034,1476.469971,1.72
21/11/2016,1477.180054,1491.22998,1466.02002,1491.22998,1.00
28/11/2016,1491.060059,1491.060059,1461.660034,1470.079956,-1.42
05/12/2016,1469.839966,1538.380005,1462.920044,1534.27002,4.37
12/12/2016,1534.099976,1553.599976,1529.290039,1548.199951,0.91
19/12/2016,1548.040039,1552.550049,1515.609985,1525.800049,-1.45
26/12/2016,1525.709961,1536.01001,1511.280029,1517.199951,-0.56
02/01/2017,1516.430054,1541.199951,1510.670044,1522.099976,0.32
09/01/2017,1522.22998,1525.380005,1499.579956,1522.48999,0.03
16/01/2017,1518.27002,1527.380005,1498.73999,1525.48999,0.20
23/01/2017,1524.369995,1563.52002,1503.050049,1538.76001,0.87
30/01/2017,1538.5,1559.130005,1526.469971,1557.310059,1.21
06/02/2017,1557.380005,1568.209961,1540.030029,1562.72998,0.35
13/02/2017,1563.079956,1580.98999,1563.079956,1570.589966,0.50
20/02/2017,1572.579956,1593.880005,1563.040039,1569.859985,-0.05
27/02/2017,1571.449951,1594.560059,1561.589966,1581.319946,0.73
06/03/2017,1581.290039,1595,1567.589966,1587.930054,0.42
13/03/2017,1587.880005,1603.060059,1576.51001,1584.969971,-0.19
20/03/2017,1583.530029,1588.630005,1551.23999,1579.699951,-0.33
27/03/2017,1578.310059,1590.52002,1556.449951,1587.630005,0.50
03/04/2017,1587.869995,1591.130005,1543.699951,1569.670044,-1.13
10/04/2017,1569.800049,1585.449951,1564.880005,1572.810059,0.20
17/04/2017,1574.349976,1578.26001,1552.459961,1573.25,0.03
24/04/2017,1574.099976,1627.72998,1574.099976,1626.98999,3.42
01/05/2017,1626.98999,1642.040039,1626.030029,1642.040039,0.93
08/05/2017,1642.060059,1654.540039,1629.689941,1646.449951,0.27
15/05/2017,1647.25,1657.130005,1604.290039,1629.209961,-1.05
22/05/2017,1630.300049,1641.77002,1626.02002,1635.77002,0.40
29/05/2017,1635.77002,1656.02002,1623.859985,1646.670044,0.67
05/06/2017,1647.530029,1656.089966,1630.680054,1654.800049,0.49
12/06/2017,1654.650024,1657.199951,1584.369995,1635.930054,-1.14
19/06/2017,1636.780029,1658.869995,1631.339966,1645.359985,0.58
26/06/2017,1645.459961,1654.880005,1602.530029,1602.530029,-2.60
03/07/2017,1602.699951,1629.27002,1602.699951,1617,0.90
10/07/2017,1617,1651.150024,1617,1646.829956,1.84
17/07/2017,1646.869995,1651.630005,1574.699951,1581.369995,-3.97
24/07/2017,1581.369995,1583.609985,1550.650024,1557.560059,-1.51
31/07/2017,1557.170044,1577.609985,1548.060059,1573.469971,1.02
07/08/2017,1573.469971,1583.140015,1535.650024,1538.959961,-2.19
14/08/2017,1538.959961,1560.5,1524.359985,1532.119995,-0.44
21/08/2017,1532.119995,1551.619995,1519.219971,1540.819946,0.57
28/08/2017,1540.819946,1560.869995,1517.77002,1558.790039,1.17
04/09/2017,1558.790039,1558.790039,1536.449951,1552.319946,-0.42
11/09/2017,1552.780029,1591.319946,1552.780029,1578.869995,1.71
18/09/2017,1578.869995,1600.77002,1578.310059,1600.77002,1.39
25/09/2017,1600.77002,1637.819946,1598.839966,1637.819946,2.31
02/10/2017,1637.819946,1655.969971,1634.689941,1646.280029,0.52
09/10/2017,1646.280029,1653.76001,1637.800049,1642.48999,-0.23
16/10/2017,1642.48999,1671.410034,1634.209961,1667.5,1.52
23/10/2017,1667.5,1669.420044,1641.280029,1665.02002,-0.15
30/10/2017,1665.02002,1681.130005,1659.459961,1677.650024,0.76
06/11/2017,1677.359985,1681.75,1634.219971,1634.680054,-2.56
13/11/2017,1634.680054,1636.959961,1612.48999,1617.699951,-1.04
20/11/2017,1617.699951,1639.920044,1606.599976,1614.619995,-0.19
27/11/2017,1614.619995,1628.76001,1592.199951,1592.199951,-1.39
04/12/2017,1595.589966,1624.050049,1591.25,1610.819946,1.17
11/12/2017,1610.930054,1627.939941,1584.530029,1594.349976,-1.02
18/12/2017,1593.709961,1620.569946,1593.26001,1606.25,0.75
25/12/2017,1606.359985,1613.76001,1573.560059,1576.939941,-1.82
01/01/2018,1577.079956,1611.310059,1573.76001,1611.310059,2.18
08/01/2018,1612.97998,1634.579956,1612.97998,1628.400024,1.06
15/01/2018,1628.400024,1631.630005,1614.459961,1630.619995,0.14
22/01/2018,1631.150024,1647.689941,1600.890015,1612.630005,-1.10
29/01/2018,1611.900024,1620.459961,1581.040039,1584.790039,-1.73
05/02/2018,1581.689941,1581.689941,1487.949951,1500.180054,-5.34
12/02/2018,1501.5,1557.290039,1501.5,1556.930054,3.78
19/02/2018,1558.369995,1580.140015,1549.01001,1577.109985,1.30
26/02/2018,1578.869995,1595.349976,1525.369995,1526.459961,-3.21
05/03/2018,1525.800049,1592.77002,1524.26001,1589.619995,4.14
12/03/2018,1590.880005,1603.339966,1572.579956,1573.47998,-1.02
19/03/2018,1573.27002,1573.27002,1493.119995,1513.180054,-3.83
26/03/2018,1513.420044,1537.25,1484.140015,1535.349976,1.47
02/04/2018,1533.199951,1533.199951,1482.219971,1511.369995,-1.56
09/04/2018,1513.23999,1534.040039,1498.800049,1526.660034,1.01
16/04/2018,1526.689941,1576.97998,1524.219971,1572.579956,3.01
23/04/2018,1572.959961,1593.099976,1543.26001,1580.780029,0.52
30/04/2018,1581.719971,1592.119995,1564.75,1577.079956,-0.23
07/05/2018,1577.540039,1623.040039,1577.150024,1603.25,1.66
14/05/2018,1603.689941,1627.130005,1593.160034,1621.609985,1.15
21/05/2018,1622.180054,1634.76001,1584.910034,1586.97998,-2.14
28/05/2018,1589.01001,1598.349976,1544.829956,1569.51001,-1.10
04/06/2018,1570.48999,1578.469971,1542.089966,1555.869995,-0.87
11/06/2018,1557.680054,1591.660034,1555.790039,1570.430054,0.94
18/06/2018,1569.640015,1582.27002,1542.380005,1549.550049,-1.33
25/06/2018,1548.959961,1560.73999,1514.609985,1558.880005,0.60
02/07/2018,1557.459961,1557.459961,1511.829956,1524.170044,-2.23
09/07/2018,1525.550049,1554.170044,1523.069946,1550.880005,1.75
16/07/2018,1551.23999,1589.890015,1544.560059,1579.400024,1.84
23/07/2018,1578.97998,1615.390015,1573.790039,1612.76001,2.11
30/07/2018,1613.47998,1622.089966,1592.540039,1611.949951,-0.05
06/08/2018,1612.51001,1631.73999,1603.819946,1616.819946,0.30
13/08/2018,1615.380005,1623.219971,1592.050049,1622.709961,0.36
20/08/2018,1623.689941,1649.23999,1620.670044,1646.869995,1.49
27/08/2018,1647.380005,1679.51001,1647.380005,1658.160034,0.69
03/09/2018,1657.670044,1664.469971,1610.719971,1618.199951,-2.41
10/09/2018,1617.72998,1634.73999,1609.390015,1634.73999,1.02
17/09/2018,1633.680054,1663.339966,1616.040039,1662.319946,1.69
24/09/2018,1661.660034,1676.890015,1648.27002,1662.359985,0.00
01/10/2018,1662.709961,1677.329956,1633.680054,1634.859985,-1.65
08/10/2018,1634.449951,1634.449951,1536.459961,1536.459961,-6.02
15/10/2018,1536.560059,1562.780029,1510.689941,1531.660034,-0.31
22/10/2018,1533.02002,1545.359985,1473.790039,1485.27002,-3.03
29/10/2018,1485.859985,1551.790039,1485.859985,1551.390015,4.45
05/11/2018,1550.660034,1550.660034,1528.579956,1530.51001,-1.35
12/11/2018,1531.290039,1537.98999,1482.52002,1499.430054,-2.03
19/11/2018,1500.060059,1509.140015,1447.969971,1477.349976,-1.47
26/11/2018,1480.119995,1519.180054,1480.119995,1514.630005,2.52
03/12/2018,1523.880005,1544.390015,1436.660034,1454.030029,-4.00
10/12/2018,1449.709961,1497.310059,1435.550049,1471.670044,1.21
17/12/2018,1471.680054,1471.680054,1397.98999,1408.339966,-4.30
24/12/2018,1409.98999,1420.5,1378.420044,1408.73999,0.03
31/12/2018,1407.650024,1437.859985,1378.199951,1435.290039,1.88
07/01/2019,1437.73999,1478.640015,1433.619995,1465.430054,2.10
14/01/2019,1462.619995,1499.790039,1451.22998,1499.790039,2.34
21/01/2019,1499.880005,1505.719971,1473.459961,1501.119995,0.09
28/01/2019,1501.150024,1528.290039,1485.52002,1525.689941,1.64
04/02/2019,1526.890015,1557.790039,1520.219971,1527.170044,0.10
11/02/2019,1528.199951,1584.459961,1528.199951,1583.819946,3.71
18/02/2019,1583.449951,1591.959961,1572.650024,1588.829956,0.32
25/02/2019,1590.52002,1598.089966,1558.050049,1580.219971,-0.54
04/03/2019,1580.699951,1592.680054,1546.709961,1558.630005,-1.37
11/03/2019,1559.219971,1597.609985,1558.719971,1595.76001,2.38
18/03/2019,1595.920044,1622.329956,1576.869995,1576.869995,-1.18
25/03/2019,1576.819946,1579.650024,1545.189941,1553.420044,-1.49
01/04/2019,1554.920044,1624.280029,1554.920044,1622.27002,4.43
08/04/2019,1621.900024,1642.959961,1614.01001,1641.209961,1.17
15/04/2019,1641.209961,1673.030029,1637.140015,1670.73999,1.80
22/04/2019,1670.5,1700.349976,1661.390015,1689.040039,1.10
29/04/2019,1689.76001,1694.189941,1662.280029,1672.329956,-0.99
06/05/2019,1665.890015,1665.890015,1593.469971,1603.369995,-4.12
13/05/2019,1603.180054,1615.380005,1572.849976,1606.859985,0.22
20/05/2019,1606.910034,1607.130005,1558.880005,1571.52002,-2.20
27/05/2019,1573.890015,1582.459961,1505.130005,1510.459961,-3.89
03/06/2019,1509.77002,1570.780029,1494.189941,1566.140015,3.69
10/06/2019,1569.319946,1604.72998,1569.319946,1589.599976,1.50
17/06/2019,1590.25,1632.829956,1573.140015,1628.290039,2.43
24/06/2019,1627.47998,1635.589966,1596.01001,1622.430054,-0.36
01/07/2019,1622.829956,1657.089966,1620.180054,1634.939941,0.77
08/07/2019,1634.709961,1646.380005,1609.439941,1625.619995,-0.57
15/07/2019,1626.469971,1639,1573.550049,1605.420044,-1.24
22/07/2019,1605.25,1627.869995,1596.900024,1610.640015,0.33
29/07/2019,1610.290039,1617.98999,1565.77002,1568.699951,-2.60
05/08/2019,1566.609985,1566.609985,1516.560059,1531.52002,-2.37
12/08/2019,1532.449951,1550.959961,1476.829956,1519.410034,-0.79
19/08/2019,1522.47998,1550.140015,1522.47998,1522.849976,0.23
26/08/2019,1520.349976,1583.160034,1503.579956,1576.97998,3.55
02/09/2019,1576.72998,1602.359985,1563.069946,1601.949951,1.58
09/09/2019,1602.339966,1665.349976,1600.530029,1665.349976,3.96
16/09/2019,1661.160034,1670.23999,1638.310059,1666.890015,0.09
23/09/2019,1666.670044,1666.780029,1604.119995,1646.599976,-1.22
30/09/2019,1646.310059,1658.98999,1574.02002,1593.97998,-3.20
07/10/2019,1595.23999,1654.51001,1591.219971,1653.280029,3.72
14/10/2019,1652.969971,1699.319946,1639.97998,1697.910034,2.70
21/10/2019,1697.449951,1747.300049,1696.349976,1747.300049,2.91
28/10/2019,1748.550049,1761.829956,1727.890015,1737.51001,-0.56
04/11/2019,1761.180054,1779.829956,1757.280029,1772.560059,2.02
11/11/2019,1769.680054,1776.839966,1742.540039,1756.859985,-0.89
18/11/2019,1757.540039,1763.150024,1711.27002,1724.189941,-1.86
25/11/2019,1726.069946,1748.939941,1720.849976,1730.25,0.35
02/12/2019,1730.949951,1744.73999,1692.869995,1742.609985,0.71
09/12/2019,1742.170044,1780.689941,1714.47998,1770.119995,1.58
16/12/2019,1770.890015,1796.079956,1767.930054,1794.800049,1.39
23/12/2019,1794.930054,1802.22998,1791.089966,1798.040039,0.18
30/12/2019,1797.660034,1810.199951,1769.189941,1785.22998,-0.71
06/01/2020,1785.22998,1811.219971,1774.359985,1784.969971,-0.01
13/01/2020,1786.410034,1831.52002,1772.689941,1825.939941,2.30
20/01/2020,1824.969971,1834.099976,1790.969971,1812.849976,-0.72
27/01/2020,1808.030029,1808.030029,1763.449951,1783.26001,-1.63
03/02/2020,1784.069946,1864.319946,1774.180054,1849.859985,3.73
10/02/2020,1848.959961,1893.27002,1843.469971,1885.619995,1.93
17/02/2020,1885.420044,1905.619995,1869.27002,1879.099976,-0.35
24/02/2020,1872,1872,1646.109985,1668.839966,-11.19
02/03/2020,1702.880005,1732.030029,1616.060059,1629,-2.39
09/03/2020,1523.23999,1604.72998,1343.880005,1376.459961,-15.50
16/03/2020,1305.900024,1431.560059,1261.170044,1355.540039,-1.52
23/03/2020,1290.449951,1470.890015,1284.47998,1419.290039,4.70
30/03/2020,1428.959961,1487.060059,1394.959961,1404.589966,-1.04
06/04/2020,1443.359985,1526.949951,1438.880005,1498.76001,6.70
